avg_temp,avg_humidity,avg_wind_speed,avg_rain_1h,avg_clouds_all
286.5,70.5,1.3,0.0,0.0
285.4,74.6,0.6,0.0,0.0
284.8,76.5,0.7,0.0,0.0
284.7,77.1,0.4,0.0,0.0
283.5,79.9,0.9,0.0,0.0
283.3,77.6,0.4,0.0,0.0
283.7,83.7,0.8,0.0,0.0
284.9,76.5,0.8,0.0,0.0
288.4,64.0,1.0,0.0,4.6
289.2,63.8,1.4,0.0,0.9
293.1,50.3,1.6,0.0,6.7
294.4,48.0,2.1,0.0,4.5
293.5,49.5,2.0,0.0,9.6
295.5,45.9,2.9,0.0,4.8
295.3,46.3,2.9,0.0,7.4
296.6,51.1,4.4,0.0,16.0
296.0,43.2,4.1,0.0,16.0
295.2,48.1,3.9,0.0,16.0
294.4,49.0,3.8,0.0,16.0
293.3,53.3,2.3,0.0,6.0
291.8,58.0,2.2,0.0,0.0
290.5,64.8,1.8,0.0,0.0
289.1,69.9,1.0,0.0,0.0
287.9,71.1,0.9,0.0,5.6
286.7,71.6,0.7,0.0,5.6
286.1,74.9,0.9,0.0,5.6
285.4,75.8,0.7,0.0,6.4
285.2,78.8,0.8,0.0,18.9
284.7,78.8,0.9,0.0,18.9
284.4,72.3,1.1,0.0,9.9
284.9,76.1,0.7,0.0,9.9
286.1,79.2,0.4,0.0,18.9
289.0,65.6,0.8,0.0,16.5
291.7,59.6,0.9,0.0,16.5
293.5,52.1,0.4,0.0,16.5
295.1,45.5,1.0,0.0,16.5
295.9,41.7,2.0,0.0,11.5
296.5,52.2,2.8,0.0,9.5
296.5,38.7,4.4,0.0,7.5
296.7,35.7,3.8,0.0,7.5
296.1,35.6,5.0,0.0,9.5
295.9,38.5,4.3,0.0,13.5
294.9,40.8,3.7,0.0,13.5
293.5,44.1,3.0,0.0,20.7
292.3,52.9,2.5,0.0,7.5
290.5,59.8,2.3,0.0,7.5
290.0,60.6,0.9,0.0,7.5
289.0,63.5,1.2,0.0,11.2
287.6,72.5,1.2,0.0,11.2
287.1,73.7,0.1,0.0,11.2
286.4,74.8,0.4,0.0,7.6
286.0,75.3,0.9,0.0,8.4
285.6,78.5,0.4,0.0,8.4
285.4,79.5,0.8,0.0,6.4
286.0,77.8,0.4,0.0,6.4
286.5,80.5,0.9,0.0,9.9
288.9,69.3,1.0,0.0,23.3
291.1,61.1,0.7,0.0,11.5
292.5,58.1,2.0,0.0,17.5
293.3,52.9,2.6,0.0,7.5
293.9,52.7,3.0,0.0,7.5
294.5,48.2,3.0,0.0,7.5
294.7,46.4,2.9,0.0,13.5
295.1,44.7,3.8,0.0,13.5
294.8,46.7,3.4,0.0,13.5
294.2,50.2,3.7,0.0,10.0
293.9,49.0,3.3,0.3,13.5
292.4,56.5,3.3,0.1,19.5
291.2,60.9,2.7,0.0,11.5
290.1,64.3,1.9,0.0,11.5
288.9,66.8,1.5,0.0,7.5
288.4,71.3,1.6,0.0,4.0
287.6,75.0,0.9,0.0,8.0
286.4,77.5,1.3,0.0,8.8
286.1,79.2,1.4,0.0,8.8
285.5,79.6,1.1,0.0,8.8
284.5,80.4,0.4,0.0,2.0
284.1,82.6,1.3,0.0,2.0
284.3,82.6,1.2,0.0,6.0
285.2,81.7,1.0,0.0,8.0
287.4,74.3,1.8,0.0,11.5
289.5,62.2,1.6,0.0,11.5
291.2,56.7,1.1,0.0,15.5
292.7,50.3,2.1,0.0,21.5
294.0,46.3,2.7,0.0,18.0
294.4,45.7,2.9,0.0,12.0
295.1,42.4,2.7,0.0,10.0
295.6,47.8,2.4,0.0,10.0
295.2,43.8,3.1,0.0,10.0
295.4,46.7,2.4,0.0,10.0
294.7,50.9,2.5,0.0,6.0
293.9,54.1,2.3,0.0,0.0
291.8,64.5,2.3,0.0,10.0
290.0,69.4,1.7,0.0,10.0
288.8,67.3,1.4,0.0,10.0
288.5,67.9,1.5,0.0,7.6
287.0,72.9,1.4,0.0,7.6
286.1,76.7,1.4,0.0,12.0
285.0,78.1,1.0,0.0,20.0
284.8,81.0,1.3,0.0,20.0
284.5,82.8,1.2,0.0,21.1
284.1,86.7,0.9,0.0,30.8
284.4,83.4,0.6,0.0,42.5
286.1,81.1,0.4,0.0,31.5
288.1,72.3,0.7,0.0,34.0
290.4,62.0,0.3,0.0,23.5
292.3,60.0,0.5,0.0,12.0
293.5,53.2,1.1,0.0,14.0
294.8,50.2,1.8,0.0,14.0
295.6,49.4,3.3,0.0,12.0
296.4,44.8,3.7,0.0,12.0
296.4,46.6,3.1,0.0,16.0
296.3,44.3,3.0,0.0,16.0
295.8,46.3,3.1,0.0,16.0
295.0,48.6,2.1,0.0,22.0
293.5,53.8,1.8,0.0,12.0
292.3,56.6,1.3,0.0,12.0
290.9,63.9,1.9,0.1,17.0
289.8,69.1,1.4,0.0,10.0
289.2,69.4,1.8,0.1,15.0
288.7,78.8,0.9,0.0,8.0
288.2,73.9,1.2,0.0,4.0
287.5,75.9,1.2,0.0,4.8
286.5,79.1,1.3,0.0,15.0
285.9,83.2,1.4,0.0,17.0
285.5,81.7,1.5,0.0,12.0
285.6,85.2,0.9,0.0,15.5
287.0,82.1,1.0,0.0,28.5
289.3,71.3,1.9,0.0,28.5
291.4,63.4,1.9,0.0,28.5
292.5,62.8,1.7,0.0,27.5
293.8,52.8,1.8,0.0,34.5
294.6,53.3,3.1,0.0,27.5
295.6,56.8,3.3,0.0,23.5
295.8,51.1,3.6,0.0,20.0
295.8,46.6,3.7,0.0,36.5
295.5,53.5,3.5,0.0,36.5
295.2,52.4,3.5,0.0,36.5
294.2,57.0,3.4,0.0,32.5
293.1,57.7,1.9,0.0,38.0
292.4,56.4,2.0,0.0,26.1
291.2,63.7,2.7,0.0,11.6
290.5,63.6,1.6,0.1,11.6
289.9,65.0,1.8,0.0,20.4
289.1,64.1,2.1,0.0,18.4
288.3,63.7,1.9,0.1,22.4
287.8,57.3,2.3,0.0,31.0
287.3,56.2,2.3,0.0,10.0
286.9,72.0,1.5,0.0,10.0
286.8,71.9,2.4,0.0,42.0
286.2,69.8,1.6,0.0,42.0
286.4,52.5,2.3,0.0,37.5
286.9,55.1,4.2,0.0,37.5
287.4,51.9,2.6,0.0,39.5
288.8,49.1,2.1,0.0,39.5
289.8,45.1,4.0,0.0,45.5
290.3,54.4,4.2,0.3,51.5
291.1,46.6,1.7,0.0,45.5
292.0,44.0,3.0,0.0,35.0
292.1,44.2,3.1,0.0,35.0
291.7,44.6,4.3,0.0,35.0
291.5,45.1,4.3,0.0,29.0
290.7,47.8,4.2,0.0,29.0
289.2,54.6,3.1,0.0,29.0
288.3,58.0,2.3,0.1,31.4
287.6,60.9,2.2,0.3,29.4
286.5,69.8,1.7,0.3,32.9
286.0,68.7,2.7,0.0,14.0
285.9,63.2,3.2,0.0,14.0
285.2,68.1,4.0,0.0,38.5
284.9,71.7,3.0,0.0,36.6
284.3,73.9,1.6,0.0,30.6
284.1,71.8,1.8,0.1,40.1
283.8,71.9,1.3,0.1,40.1
283.5,67.2,2.2,0.3,40.6
284.1,67.5,1.6,0.0,43.5
285.4,60.9,3.1,0.0,43.5
286.9,73.1,2.6,0.0,43.5
288.0,47.5,3.9,0.0,33.0
289.2,44.0,3.4,0.0,33.0
289.9,43.4,3.5,0.0,43.5
290.3,61.5,5.0,0.0,43.5
290.3,41.7,4.9,0.0,33.0
290.5,56.9,5.6,0.1,33.0
290.4,38.8,5.3,0.0,21.0
289.9,59.4,5.4,0.0,15.0
289.0,43.8,5.3,0.0,15.0
288.0,48.2,4.5,0.0,15.0
286.8,54.7,2.9,0.0,8.0
285.5,62.5,2.2,0.0,4.0
284.3,65.8,2.1,0.0,4.0
283.1,73.5,1.7,0.0,4.0
282.3,75.7,2.4,0.0,4.0
281.5,78.2,1.8,0.0,4.0
280.6,74.5,2.3,0.0,4.0
280.4,78.3,2.6,0.0,4.0
279.3,78.8,1.8,0.0,0.0
278.8,80.0,1.6,0.0,0.0
279.2,81.8,2.1,0.0,4.0
281.0,73.3,2.2,0.0,4.0
283.8,56.2,3.2,0.0,4.0
286.8,50.3,1.7,0.0,8.0
288.8,39.3,3.3,0.0,15.0
289.9,32.8,3.6,0.0,15.0
290.8,50.2,3.7,0.0,15.0
291.4,28.9,4.7,0.0,15.0
292.3,28.5,3.9,0.0,15.0
292.5,28.0,3.7,0.0,15.0
292.7,26.9,3.8,0.0,4.0
292.4,31.3,4.5,0.0,4.0
291.2,35.6,4.2,0.0,4.0
290.1,39.7,4.2,0.0,4.0
288.2,47.2,2.9,0.0,4.0
287.2,49.1,3.1,0.0,4.0
286.1,55.0,2.0,0.0,4.0
284.3,62.3,1.8,0.0,0.0
283.3,63.2,1.3,0.0,5.2
282.9,60.6,1.6,0.0,5.2
281.4,63.0,2.5,0.0,8.0
281.2,66.5,2.3,0.0,8.0
281.2,67.7,3.1,0.0,8.0
280.6,69.3,2.8,0.0,4.0
280.7,71.8,2.6,0.0,4.0
282.0,65.8,3.2,0.0,4.0
284.8,55.6,1.9,0.0,4.0
287.9,42.7,2.5,0.0,8.0
289.5,36.1,3.0,0.0,8.0
290.9,31.1,2.5,0.0,8.0
291.8,31.2,2.4,0.0,4.0
292.5,32.2,3.3,0.0,4.0
293.2,34.1,3.4,0.0,4.0
293.5,32.1,3.4,0.0,4.0
293.2,31.9,2.9,0.0,0.0
293.0,32.3,2.7,0.0,0.0
292.3,34.7,3.3,0.0,0.0
291.0,41.9,2.3,0.0,0.0
289.8,50.4,2.3,0.0,0.0
288.3,56.4,1.7,0.0,0.0
286.3,60.8,1.2,0.0,0.0
285.9,64.6,1.7,0.0,0.0
284.3,67.1,1.1,0.0,2.0
284.2,68.0,1.3,0.0,0.0
283.6,68.9,1.0,0.0,0.0
282.8,73.0,0.4,0.0,0.0
282.6,73.3,0.7,0.0,0.0
281.7,73.5,2.4,0.0,4.4
282.3,74.8,0.6,0.0,2.4
283.4,69.2,0.5,0.0,0.0
286.3,59.4,1.9,0.0,0.0
289.5,48.1,2.1,0.0,0.0
291.6,46.9,0.7,0.0,0.0
293.1,42.8,1.6,0.0,0.0
294.1,39.6,2.3,0.0,0.0
294.8,42.5,2.1,0.0,0.0
295.2,34.1,2.5,0.0,0.0
295.6,31.1,2.5,0.0,0.0
295.6,32.6,2.7,0.0,0.0
295.1,35.9,2.4,0.0,0.0
294.0,37.6,2.2,0.0,0.0
293.1,41.7,1.7,0.0,0.0
291.4,48.0,2.0,0.0,0.0
289.9,53.6,0.7,0.0,0.0
288.2,69.3,0.9,0.0,0.0
287.2,66.5,1.4,0.0,0.0
286.1,68.9,1.4,0.0,0.0
286.2,70.5,2.2,0.0,0.0
285.0,72.8,1.6,0.0,0.0
284.4,74.0,1.8,0.0,0.0
283.0,78.1,1.6,0.0,0.0
282.7,82.8,1.9,0.0,0.0
282.5,84.0,1.5,0.0,0.0
284.6,69.7,1.7,0.0,0.0
287.7,57.6,1.6,0.0,0.0
290.6,48.0,1.2,0.0,0.0
292.6,42.3,0.8,0.0,0.0
293.9,38.0,0.6,0.0,0.0
295.0,37.1,2.3,0.0,0.0
295.7,36.1,3.4,0.0,0.0
296.1,36.5,3.7,0.0,4.0
295.8,40.8,4.0,0.0,12.0
294.7,44.4,6.3,0.3,12.0
294.0,46.2,4.5,0.3,12.0
293.4,53.6,4.2,0.0,10.0
291.8,64.3,3.1,0.0,10.0
290.6,69.6,1.0,0.0,10.0
289.7,68.7,1.2,0.0,10.0
288.5,75.5,1.2,0.0,14.0
287.5,78.2,1.2,0.0,12.0
286.7,85.7,1.2,0.0,22.8
286.4,86.1,1.0,0.3,23.6
286.2,91.2,1.4,0.1,16.0
285.7,91.2,0.9,0.0,16.0
285.6,91.8,1.3,0.0,22.0
285.8,91.8,1.0,0.2,41.6
286.1,87.6,0.7,0.1,38.0
286.9,84.0,1.0,0.1,37.6
288.4,82.2,0.5,0.0,30.5
290.4,73.8,1.2,0.0,26.0
291.7,65.8,1.8,0.1,27.5
293.0,62.2,3.7,0.0,29.5
293.5,62.3,3.7,0.3,47.5
293.9,56.9,4.7,0.0,33.5
294.4,52.7,5.6,0.0,33.5
294.6,51.8,5.8,0.0,31.5
293.9,55.4,6.3,0.0,33.5
292.3,58.9,4.4,0.0,33.5
291.7,75.6,3.7,0.6,35.5
290.1,67.4,2.8,0.1,50.0
290.1,71.6,1.6,0.1,54.8
289.8,71.3,2.1,0.0,50.8
289.4,73.0,1.7,0.0,40.0
288.9,72.7,3.3,0.1,25.2
288.6,80.7,3.6,0.1,38.8
288.0,81.2,1.6,0.1,55.4
287.9,81.2,1.6,0.1,36.4
287.1,80.3,1.8,0.1,28.9
287.1,80.3,1.9,0.0,21.9
287.0,73.1,1.3,0.1,55.1
286.7,82.1,1.4,0.0,57.1
286.6,81.2,0.7,0.1,44.0
287.4,75.4,0.8,0.0,42.0
288.1,77.5,1.3,0.4,55.5
288.9,73.0,2.6,0.3,44.0
289.4,68.8,3.2,0.1,48.5
290.0,67.1,1.9,0.0,59.0
289.5,64.2,3.8,0.3,54.5
289.6,66.2,2.7,0.3,56.5
289.8,64.5,3.2,0.0,52.0
289.6,58.8,3.0,0.0,50.0
289.2,67.9,3.3,0.0,48.5
287.9,68.5,4.0,0.0,53.5
287.5,71.3,3.3,0.3,64.4
286.7,70.7,3.7,0.1,61.0
285.6,74.0,3.0,0.1,61.0
284.7,77.1,2.7,0.2,61.0
284.2,78.3,2.9,0.1,69.5
283.7,81.3,2.6,0.1,69.5
283.3,81.3,3.0,0.3,76.7
282.8,81.4,1.6,0.5,74.3
281.7,83.4,3.2,0.5,76.3
281.3,85.9,3.1,0.4,69.1
280.8,79.7,2.9,0.3,62.0
280.9,83.3,3.3,0.5,72.6
281.0,85.7,3.4,0.5,72.0
281.6,82.2,2.1,0.3,66.0
282.2,75.4,4.2,0.5,59.0
282.9,75.4,3.4,0.3,51.0
283.9,68.8,2.3,0.2,53.0
284.0,63.7,3.6,0.1,45.0
284.9,66.8,2.5,0.0,43.5
285.2,64.4,2.4,0.1,49.5
285.7,59.2,2.8,0.1,51.5
286.1,55.1,1.8,0.0,47.5
286.5,57.1,2.2,0.0,50.3
285.9,55.2,1.8,0.0,35.0
285.3,59.6,1.2,0.0,33.0
283.8,69.0,1.3,0.1,18.0
283.4,74.0,1.6,0.2,47.4
282.8,76.0,2.0,0.0,14.0
281.8,76.7,2.3,0.2,21.9
281.3,78.2,3.0,0.4,19.6
280.7,80.9,2.0,0.2,19.6
280.3,79.7,2.1,0.0,19.1
279.7,81.6,1.3,0.1,9.5
279.7,79.0,1.5,0.1,11.5
279.5,77.9,2.0,0.0,9.5
279.7,80.3,2.2,0.1,14.0
280.2,75.8,2.5,0.0,17.5
281.9,67.8,2.8,0.0,13.5
284.0,66.0,2.1,0.0,25.0
285.6,52.9,2.9,0.1,29.0
286.9,45.9,2.4,0.0,21.5
288.0,63.4,2.3,0.0,29.0
288.5,45.6,2.6,0.0,25.5
289.1,46.2,3.0,0.0,29.0
289.4,44.5,3.3,0.0,32.5
289.1,48.1,3.4,0.1,32.5
288.9,65.8,3.6,0.0,38.5
288.0,54.9,4.1,0.0,30.5
286.8,62.3,3.6,0.0,28.5
286.1,65.9,2.8,0.0,34.5
285.1,70.5,2.7,0.0,45.0
284.5,76.7,2.2,0.0,45.0
284.1,78.1,2.1,0.0,45.0
283.8,78.4,0.5,0.0,39.0
283.4,79.6,1.1,0.0,44.2
283.2,82.4,1.1,0.0,43.7
282.4,89.5,1.0,0.1,43.7
282.3,88.6,0.8,0.4,38.5
282.0,91.8,0.5,0.3,38.5
282.3,87.5,1.0,0.3,45.0
283.3,85.4,1.6,0.2,57.0
284.4,78.8,1.3,0.1,55.5
286.2,72.7,1.5,0.3,54.0
287.1,70.3,2.1,0.3,60.0
288.1,66.0,2.5,0.1,58.5
288.4,64.9,3.7,0.0,58.5
289.1,66.1,3.1,0.0,63.0
288.9,65.4,3.6,0.0,62.0
289.0,65.2,3.3,0.1,65.0
288.7,67.4,4.5,0.1,65.0
288.9,69.5,3.9,0.1,75.5
288.4,71.2,3.6,0.3,69.0
288.2,71.0,3.0,0.0,58.5
287.3,74.3,1.6,0.2,67.0
286.7,79.9,1.8,0.0,51.7
286.7,77.4,2.6,0.0,46.7
286.2,81.1,2.2,0.2,39.2
286.2,83.9,3.6,0.4,53.2
286.0,86.2,1.1,0.0,53.7
285.7,86.2,1.2,0.0,43.0
285.6,83.8,2.5,0.1,36.4
286.0,83.0,3.4,0.1,46.4
286.1,79.3,4.5,0.1,44.0
285.3,82.1,2.3,0.1,50.0
286.4,74.6,2.1,0.0,36.5
286.9,71.5,5.8,0.0,42.5
288.3,67.6,7.2,0.0,57.0
288.9,63.6,7.5,0.1,50.0
289.3,63.5,6.5,0.0,53.5
289.1,66.4,5.8,0.0,53.5
289.4,68.1,4.7,0.0,53.5
289.9,67.0,5.7,0.0,54.5
290.4,71.4,5.8,0.0,60.5
290.2,62.3,6.2,0.1,68.0
290.4,64.7,6.5,0.3,57.5
289.7,67.4,5.8,0.1,43.5
289.0,65.3,3.2,0.1,57.5
288.4,66.3,5.2,0.9,58.2
287.1,69.2,4.0,0.1,27.5
286.6,71.2,3.7,0.1,38.7
285.7,72.5,3.5,0.0,10.0
285.2,70.7,3.3,0.0,14.0
284.4,70.5,2.9,0.0,14.0
283.8,80.2,2.3,0.0,2.0
282.8,67.5,1.8,0.0,6.0
282.0,75.3,2.0,0.0,6.0
281.5,82.3,1.3,0.0,0.0
281.6,82.3,0.4,0.0,0.0
282.6,73.5,0.8,0.0,6.0
284.4,58.6,1.7,0.1,6.0
286.2,53.8,1.4,0.0,8.0
287.4,44.6,1.1,0.0,8.0
288.9,45.7,2.1,0.0,14.0
289.7,51.5,2.2,0.0,14.0
290.4,46.6,2.1,0.0,20.0
291.1,38.0,3.9,0.0,20.0
291.4,37.3,4.0,0.0,17.5
291.6,37.9,3.3,0.0,17.5
291.3,39.4,3.2,0.0,17.5
290.7,46.3,2.6,0.0,13.5
290.3,48.7,2.6,0.0,7.5
288.9,52.9,1.7,0.0,18.3
287.8,60.1,1.2,0.0,18.3
286.3,69.0,0.7,0.0,18.3
285.5,71.4,0.6,0.0,9.2
284.4,75.2,1.3,0.0,9.2
283.4,78.7,1.3,0.0,0.0
282.8,81.7,1.4,0.0,2.0
282.6,81.7,0.7,0.0,6.8
282.3,85.9,0.6,0.0,7.5
282.1,85.2,0.6,0.0,7.5
282.9,87.0,1.3,0.0,7.5
284.7,77.9,0.7,0.0,7.5
287.5,64.2,1.1,0.1,7.5
289.9,53.7,1.9,0.0,7.5
290.6,50.0,2.4,0.0,7.5
292.3,46.2,2.2,0.0,7.5
293.4,43.6,2.3,0.0,7.5
293.8,39.9,2.6,0.0,7.5
294.6,38.0,3.4,0.0,31.5
294.9,38.8,3.3,0.0,25.5
294.7,41.9,3.2,0.0,19.5
293.8,44.1,2.8,0.0,37.3
293.6,45.4,2.6,0.0,37.3
293.0,44.8,3.8,0.0,40.8
290.8,56.1,1.8,0.0,15.9
289.9,56.8,2.0,0.0,9.9
288.9,60.8,1.7,0.0,36.4
287.2,68.1,1.0,0.0,30.4
287.8,68.8,1.5,0.0,34.4
287.2,75.8,1.6,0.0,35.2
286.2,78.0,1.1,0.0,22.8
285.8,80.1,1.1,0.0,40.2
285.3,80.0,0.5,0.0,38.5
285.3,82.4,0.9,0.0,34.0
285.4,80.9,1.2,0.0,7.5
287.0,73.2,1.0,0.0,34.0
288.5,65.9,1.0,0.0,34.0
290.4,61.0,0.7,0.0,28.5
291.8,55.6,1.0,0.0,26.5
293.0,51.9,1.4,0.0,26.5
293.7,50.6,1.8,0.1,30.5
294.2,52.5,2.5,0.1,36.5
294.7,53.3,2.1,0.1,36.5
294.9,49.2,2.2,0.0,36.5
294.9,53.0,2.5,0.0,36.5
294.7,52.7,2.6,0.0,34.5
294.0,55.7,2.2,0.0,45.5
293.0,58.3,2.5,0.0,29.0
292.2,61.6,1.4,0.0,13.6
290.6,63.9,1.4,0.0,9.6
289.7,68.7,1.2,0.0,9.6
288.8,72.4,0.9,0.0,12.0
287.2,80.4,1.1,0.0,14.0
287.3,78.2,1.0,0.0,14.0
286.6,74.4,1.6,0.0,10.4
286.0,79.5,1.0,0.0,19.0
285.2,86.3,0.7,0.0,46.0
284.9,84.7,1.1,0.0,35.0
285.2,84.7,0.6,0.0,6.0
286.6,77.8,1.0,0.0,12.0
289.0,67.9,0.6,0.0,10.0
291.0,59.8,1.4,0.0,10.0
292.7,57.7,1.6,0.0,12.0
294.0,51.6,2.3,0.0,14.0
294.7,50.6,2.3,0.0,18.0
295.5,47.1,2.7,0.0,12.0
295.8,46.8,2.6,0.0,6.0
296.0,47.7,3.1,0.0,6.0
296.2,45.9,2.4,0.0,10.0
295.6,47.9,2.5,0.0,10.0
294.7,57.1,3.1,0.0,10.0
294.1,62.0,2.1,0.0,10.0
292.7,67.9,1.2,0.0,4.0
291.9,69.3,1.3,0.0,4.0
290.8,68.9,1.1,0.0,6.0
290.2,73.6,1.5,0.0,11.5
289.4,76.5,2.0,0.0,13.2
289.8,72.5,1.2,0.0,13.2
289.3,76.6,2.7,0.0,25.7
289.3,77.7,1.1,0.0,25.7
289.4,79.9,2.6,0.0,28.5
289.1,82.0,1.2,0.0,38.1
289.5,77.9,2.7,0.1,40.6
289.6,78.2,2.5,0.2,43.5
290.4,71.1,3.1,0.4,46.5
291.5,69.3,4.2,0.0,29.5
292.4,62.3,4.1,0.0,29.5
294.0,52.8,4.2,0.3,47.5
294.5,52.0,5.0,0.3,39.0
294.8,47.1,5.2,0.0,37.0
294.3,52.7,6.1,0.0,47.5
292.9,61.0,7.1,0.0,53.0
292.7,59.6,5.6,0.0,53.0
292.6,56.9,4.4,0.0,36.0
292.3,59.1,3.7,0.1,40.0
290.6,63.8,4.7,0.3,32.5
289.9,63.8,4.2,0.3,42.1
289.0,71.3,2.7,0.3,45.6
289.0,73.0,1.8,0.1,45.6
288.8,74.5,2.3,0.0,35.2
288.2,81.3,2.1,0.0,26.0
287.8,80.5,2.3,0.0,22.0
288.0,73.4,2.8,0.0,28.4
287.0,80.0,2.5,0.0,38.9
287.0,76.0,2.4,0.0,14.0
286.8,77.5,2.3,0.0,0.0
286.5,78.9,1.9,0.0,12.0
288.2,70.5,3.5,0.0,18.0
289.8,63.9,3.9,0.0,23.5
291.0,52.5,4.6,0.0,23.5
292.5,44.2,4.1,0.0,26.0
294.1,37.4,5.0,0.0,28.0
295.3,34.3,4.6,0.0,22.0
296.4,31.3,4.5,0.0,22.0
296.2,30.6,4.9,0.0,18.0
296.7,29.4,5.6,0.0,16.0
296.8,29.2,4.9,0.0,16.0
296.5,29.5,4.3,0.0,14.0
295.1,38.8,3.2,0.0,14.0
294.0,40.8,2.6,0.0,12.0
292.4,47.7,2.1,0.0,6.0
291.5,52.7,1.7,0.0,6.0
290.1,59.3,1.3,0.0,6.0
289.5,62.3,0.6,0.0,0.0
287.6,71.6,0.7,0.0,0.0
286.3,73.3,0.8,0.0,0.0
286.1,75.9,1.5,0.0,0.0
285.3,78.0,1.0,0.0,0.0
284.7,80.1,0.7,0.0,2.0
284.2,81.9,0.7,0.0,2.0
284.5,81.9,1.4,0.0,2.0
287.5,69.2,1.4,0.0,0.0
290.1,56.3,1.2,0.0,6.0
292.5,48.5,2.1,0.0,6.0
294.0,44.9,2.4,0.0,6.0
295.0,42.4,2.0,0.0,12.0
295.9,37.6,1.7,0.0,12.0
296.7,36.0,2.8,0.0,12.0
296.9,38.6,4.0,0.0,12.0
296.7,41.4,3.5,0.0,12.0
296.6,40.8,3.1,0.0,18.0
296.1,43.1,2.8,0.0,10.0
295.8,45.5,2.5,0.0,10.0
294.4,50.2,2.4,0.0,6.0
292.9,53.3,1.5,0.0,6.0
291.9,57.4,1.2,0.0,0.0
290.7,60.6,0.8,0.0,0.0
289.0,69.2,1.2,0.0,0.0
288.7,71.8,1.7,0.0,0.0
288.1,73.6,1.7,0.0,0.0
287.1,75.4,1.3,0.0,0.0
286.5,74.4,1.3,0.0,0.0
286.3,76.4,1.6,0.0,0.0
285.3,80.3,1.6,0.0,0.0
286.0,77.0,1.3,0.0,0.0
288.0,66.0,0.9,0.0,6.0
290.9,56.2,1.6,0.0,6.0
293.1,52.7,0.7,0.0,6.0
294.6,45.8,0.9,0.0,6.0
295.5,43.9,1.6,0.0,6.0
296.4,42.4,2.9,0.0,6.0
296.9,39.9,3.3,0.0,10.0
297.6,37.4,3.9,0.0,10.0
297.4,38.9,3.3,0.0,10.0
297.5,39.1,3.2,0.0,10.0
297.0,39.5,3.8,0.0,10.0
296.4,39.9,2.4,0.0,4.0
295.4,44.0,2.9,0.0,4.0
293.8,53.6,1.8,0.0,4.0
292.5,58.5,1.3,0.0,0.0
290.8,60.3,1.0,0.0,0.0
290.0,66.3,1.0,0.0,4.8
288.7,72.6,1.3,0.0,5.6
288.5,73.4,1.1,0.0,5.6
288.1,72.0,0.8,0.0,0.0
287.0,74.1,0.8,0.0,4.0
286.1,78.4,1.0,0.0,0.0
285.8,79.5,0.6,0.0,2.0
286.3,80.9,0.6,0.0,4.0
288.5,72.7,0.4,0.0,4.0
291.2,63.1,0.9,0.0,14.0
292.6,60.0,1.0,0.0,4.0
294.2,53.8,1.7,0.0,12.0
295.2,51.1,2.4,0.0,12.0
296.1,48.1,3.7,0.0,16.0
296.1,48.9,3.7,0.0,22.0
296.3,47.9,5.6,0.0,22.0
296.4,49.9,5.2,0.0,20.0
296.2,54.5,6.0,0.0,20.0
296.0,48.4,5.3,0.0,20.0
294.7,53.4,4.7,0.0,22.0
293.7,59.0,4.6,0.0,20.0
292.9,62.4,4.1,0.0,14.0
292.4,64.7,3.4,0.0,8.0
291.9,68.5,2.1,0.1,26.8
291.6,70.4,2.0,0.0,8.0
291.3,70.4,2.6,0.1,22.4
290.6,72.9,2.6,0.0,22.4
290.4,74.4,2.1,0.0,7.5
289.9,77.4,2.5,0.0,13.5
289.2,78.3,2.3,0.3,38.3
288.8,79.8,1.9,0.1,28.7
288.5,79.9,1.6,0.0,16.0
289.3,76.7,1.9,0.0,36.5
291.0,64.6,2.4,0.0,22.0
292.4,61.9,3.2,0.1,23.0
293.6,57.5,2.7,0.1,24.0
294.6,54.4,3.1,0.0,44.0
294.6,56.4,4.0,0.1,48.0
294.6,58.4,5.1,0.0,48.0
294.9,55.7,4.3,0.0,40.5
294.6,54.9,5.8,0.0,44.0
294.3,57.1,5.8,0.0,30.0
293.9,60.1,5.2,0.0,30.0
292.7,63.6,4.8,0.3,24.0
291.9,71.8,4.4,0.0,34.0
291.1,76.1,4.2,0.0,48.2
290.4,78.1,4.4,0.0,39.2
289.6,87.5,2.3,0.3,51.7
289.5,83.9,2.5,0.2,46.8
289.6,84.1,2.1,0.2,45.1
289.0,83.8,2.8,0.2,26.4
288.7,85.9,2.9,0.1,26.5
288.6,83.8,2.1,0.0,24.5
289.1,82.3,2.6,0.0,24.5
288.6,83.4,2.5,0.4,33.6
288.3,84.4,3.1,0.3,36.1
288.8,74.2,4.5,1.2,53.0
289.1,76.3,3.5,0.1,53.0
289.7,73.8,4.4,0.3,57.0
290.3,71.5,29.6,0.0,60.5
292.2,62.8,6.9,0.0,42.5
293.0,56.5,7.1,0.0,58.5
293.4,58.7,7.1,0.6,48.0
292.7,60.7,6.8,0.5,58.5
292.4,56.6,5.9,0.4,22.0
293.2,56.0,4.3,0.1,28.0
293.8,55.1,5.4,0.3,28.0
292.4,59.3,3.9,0.3,32.5
291.7,63.8,5.2,0.0,38.5
291.0,61.1,3.6,0.0,20.0
290.4,64.9,4.0,0.0,20.0
289.9,69.0,5.3,0.0,20.0
289.6,69.3,2.5,0.0,28.5
288.9,74.4,1.5,0.0,16.0
288.2,77.6,2.1,0.0,25.2
